STRUCTURE,STRUCTURE_ID,freq,unit,lev_limit,acl00,frequenc,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,IT,2006,28.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,LT,2006,24.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,LU,2006,23.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,LV,2006,21.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,MT,2006,21.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,NL,2006,28.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,NO,2006,30.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,PL,2006,29.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,PT,2006,22.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,SE,2006,39.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,SI,2006,23.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,SK,2006,28.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,TR,2006,14.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,M,UK,2006,29.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,AT,2006,23.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,BE,2006,29.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,BG,2006,11.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,CY,2006,21.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,CZ,2006,27.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,DE,2006,39.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,DK,2006,35.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,EE,2006,24.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,EL,2006,28.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,ES,2006,24.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,EU27_2007,2006,29.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,FI,2006,35.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,FR,2006,27.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,HU,2006,19.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,IE,2006,26.9,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,IS,2006,32.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,IT,2006,27.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,LT,2006,24.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,LU,2006,23.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,LV,2006,22.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,MT,2006,21.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,NL,2006,31.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,NO,2006,32.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,PL,2006,30.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,PT,2006,22.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,SE,2006,41.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,SI,2006,23.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,SK,2006,28.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,TR,2006,14.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y16-64,T,UK,2006,30.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,AT,2006,27.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,BE,2006,37.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,BG,2006,16.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,CY,2006,29.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,CZ,2006,36.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,DE,2006,41.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,DK,2006,40.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,EE,2006,25.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,EL,2006,32.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,ES,2006,28.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,EU27_2007,2006,34.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,FI,2006,38.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,FR,2006,35.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,HU,2006,24.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,IE,2006,29.5,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,IS,2006,37.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,IT,2006,30.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,LT,2006,29.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,LU,2006,26.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,LV,2006,31.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,MT,2006,26.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,NL,2006,39.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,NO,2006,36.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,PL,2006,35.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,PT,2006,28.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,SE,2006,46.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,SI,2006,27.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,SK,2006,30.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,TR,2006,12.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,F,UK,2006,36.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,AT,2006,26.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,BE,2006,33.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,BG,2006,17.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,CY,2006,24.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,CZ,2006,35.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,DE,2006,41.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,DK,2006,32.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,EE,2006,29.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,EL,2006,33.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,ES,2006,28.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,EU27_2007,2006,32.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,FI,2006,34.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,FR,2006,31.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,HU,2006,19.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,IE,2006,32.3,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,IS,2006,31.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,IT,2006,30.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,LT,2006,32.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,LU,2006,28.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,LV,2006,24.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,MT,2006,25.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,NL,2006,30.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,NO,2006,27.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,PL,2006,33.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,PT,2006,29.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,SE,2006,40.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,SI,2006,28.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,SK,2006,34.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,TR,2006,16.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,M,UK,2006,30.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,AT,2006,27.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,BE,2006,35.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,BG,2006,16.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,CY,2006,26.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,CZ,2006,35.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,DE,2006,41.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,DK,2006,36.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,EE,2006,27.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,EL,2006,33.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,ES,2006,28.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,EU27_2007,2006,33.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,FI,2006,36.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,FR,2006,33.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,HU,2006,22.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,IE,2006,30.8,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,IS,2006,34.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,IT,2006,30.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,LT,2006,31.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,LU,2006,27.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,LV,2006,27.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,MT,2006,26.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,NL,2006,34.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,NO,2006,31.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,PL,2006,34.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,PT,2006,29.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,SE,2006,43.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,SI,2006,28.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,SK,2006,32.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,TR,2006,14.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y25-34,T,UK,2006,33.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,AT,2006,26.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,BE,2006,36.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,BG,2006,7.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,CY,2006,26.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,CZ,2006,30.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,DE,2006,49.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,DK,2006,42.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,EE,2006,26.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,EL,2006,33.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,ES,2006,29.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,EU27_2007,2006,34.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,FI,2006,41.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,FR,2006,33.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,HU,2006,19.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,IE,2006,33.4,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,IS,2006,41.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,IT,2006,32.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,LT,2006,16.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,LU,2006,29.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,LV,2006,21.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,MT,2006,27.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,NL,2006,41.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,NO,2006,39.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,PL,2006,30.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,PT,2006,19.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,SE,2006,49.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,SI,2006,22.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,SK,2006,29.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,TR,2006,10.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,F,UK,2006,35.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,AT,2006,27.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,BE,2006,35.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,BG,2006,8.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,CY,2006,21.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,CZ,2006,26.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,DE,2006,44.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,DK,2006,36.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,EE,2006,22.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,EL,2006,31.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,ES,2006,26.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,EU27_2007,2006,33.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,FI,2006,40.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,FR,2006,32.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,HU,2006,21.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,IE,2006,34.4,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,IS,2006,43.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,IT,2006,31.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,LT,2006,18.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,LU,2006,26.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,LV,2006,20.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,MT,2006,26.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,NL,2006,34.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,NO,2006,37.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,PL,2006,26.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,PT,2006,19.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,SE,2006,43.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,SI,2006,24.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,SK,2006,22.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,TR,2006,9.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,M,UK,2006,36.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,AT,2006,27.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,BE,2006,36.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,BG,2006,8.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,CY,2006,24.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,CZ,2006,28.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,DE,2006,46.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,DK,2006,39.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,EE,2006,24.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,EL,2006,32.3,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,ES,2006,27.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,EU27_2007,2006,34.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,FI,2006,40.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,FR,2006,33.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,HU,2006,20.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,IE,2006,33.9,u
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,IS,2006,42.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,IT,2006,31.9,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,LT,2006,17.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,LU,2006,27.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,LV,2006,20.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,MT,2006,27.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,NL,2006,37.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,NO,2006,38.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,PL,2006,28.4,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,PT,2006,19.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,SE,2006,46.7,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,SI,2006,23.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,SK,2006,26.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,TR,2006,10.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y35-44,T,UK,2006,35.8,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y45-54,F,AT,2006,23.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y45-54,F,BE,2006,29.5,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y45-54,F,BG,2006,4.6,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y45-54,F,CY,2006,15.1,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y45-54,F,CZ,2006,25.2,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y45-54,F,DE,2006,38.0,
dataflow,ESTAT:HLTH_DS010(1.0),A,PC,NONE,AC521,1-3,Y45-54,F,DK,2006,35.3,
