STRUCTURE,STRUCTURE_ID,freq,unit,yes_no,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,AT,2011,219.563,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,BE,2011,174.96,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,BG,2011,111.337,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,CH,2011,118.106,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,CY,2011,9.191,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,CZ,2011,144.997,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,DE,2011,1292.506,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,DK,2011,75.225,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,EE,2011,27.923,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,EL,2011,92.45,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,ES,2011,355.506,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,FI,2011,139.761,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,FR,2011,1311.182,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,HR,2011,106.471,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,HU,2011,216.189,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,IE,2011,29.31,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,IS,2011,4.346,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,IT,2011,535.676,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,LT,2011,44.4,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,LU,2011,8.881,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,LV,2011,37.515,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,MT,2011,4.246,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,NL,2011,239.578,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,PL,2011,864.566,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,PT,2011,197.25,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,RO,2011,369.459,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,SE,2011,124.701,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,SI,2011,54.926,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,SK,2011,78.955,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,TR,2011,922.475,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,M,UK,2011,1130.309,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,AT,2011,450.755,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,BE,2011,350.249,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,BG,2011,270.288,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,CH,2011,284.292,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,CY,2011,22.625,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,CZ,2011,301.015,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,DE,2011,2508.303,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,DK,2011,172.103,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,EE,2011,66.621,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,EL,2011,227.57,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,ES,2011,901.485,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,FI,2011,310.4,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,FR,2011,2990.987,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,HR,2011,226.397,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,HU,2011,486.938,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,IE,2011,54.507,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,IS,2011,9.832,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,IT,2011,1266.553,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,LT,2011,113.207,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,LU,2011,19.319,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,LV,2011,102.607,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,MT,2011,9.289,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,NL,2011,545.391,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,PL,2011,1866.911,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,PT,2011,488.995,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,RO,2011,867.405,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,SE,2011,313.481,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,SI,2011,114.148,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,SK,2011,177.454,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,TR,2011,2427.889,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1040,Y55-64,T,UK,2011,2413.374,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,AT,2011,2163.04,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,BE,2011,2958.993,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,BG,2011,2146.287,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,CH,2011,2113.905,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,CY,2011,269.146,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,CZ,2011,3266.813,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,DE,2011,18845.574,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,DK,2011,1483.435,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,EE,2011,376.903,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,EL,2011,2987.394,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,ES,2011,13003.587,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,FI,2011,1283.951,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,FR,2011,15182.597,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,HR,2011,1179.3,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,HU,2011,2906.795,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,IE,2011,1447.794,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,IS,2011,75.224,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,IT,2011,16523.017,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,LT,2011,903.83,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,LU,2011,130.02,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,LV,2011,575.262,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,MT,2011,130.985,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,NL,2011,4597.896,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,PL,2011,11042.052,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,PT,2011,2873.149,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,RO,2011,6465.941,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,SE,2011,2409.652,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,SI,2011,555.47,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,SK,2011,1712.228,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,TR,2011,19363.696,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,F,UK,2011,16340.542,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,AT,2011,2158.911,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,BE,2011,3027.114,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,BG,2011,2220.672,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,CH,2011,2258.846,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,CY,2011,246.564,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,CZ,2011,3358.531,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,DE,2011,18686.579,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,DK,2011,1583.46,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,EE,2011,358.886,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,EL,2011,3060.98,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,ES,2011,13289.967,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,FI,2011,1352.333,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,FR,2011,15706.258,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,HR,2011,1133.354,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,HU,2011,2875.845,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,IE,2011,1433.628,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,IS,2011,83.642,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,IT,2011,16697.252,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,LT,2011,868.714,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,LU,2011,141.115,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,LV,2011,558.069,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,MT,2011,137.237,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,NL,2011,4857.928,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,PL,2011,11117.106,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,PT,2011,2989.486,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,RO,2011,6558.293,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,SE,2011,2704.341,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,SI,2011,601.858,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,SK,2011,1745.185,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,TR,2011,20455.809,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,M,UK,2011,16706.37,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,AT,2011,4321.951,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,BE,2011,5986.107,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,BG,2011,4366.958,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,CH,2011,4372.751,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,CY,2011,515.71,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,CZ,2011,6625.344,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,DE,2011,37532.153,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,DK,2011,3066.895,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,EE,2011,735.789,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,EL,2011,6048.374,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,ES,2011,26293.554,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,FI,2011,2636.284,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,FR,2011,30888.855,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,HR,2011,2312.654,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,HU,2011,5782.64,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,IE,2011,2881.422,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,IS,2011,158.866,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,IT,2011,33220.269,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,LT,2011,1772.544,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,LU,2011,271.135,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,LV,2011,1133.331,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,MT,2011,268.222,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,NL,2011,9455.823,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,PL,2011,22159.158,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,PT,2011,5862.635,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,RO,2011,13024.234,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,SE,2011,5113.993,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,SI,2011,1157.329,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,SK,2011,3457.414,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,TR,2011,39819.505,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,TOTAL,T,UK,2011,33046.912,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,AT,2011,452.934,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,BE,2011,599.07,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,BG,2011,397.543,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,CH,2011,383.018,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,CY,2011,54.206,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,CZ,2011,592.367,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,DE,2011,3687.67,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,DK,2011,308.914,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,EE,2011,81.15,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,EL,2011,484.541,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,ES,2011,1929.238,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,FI,2011,285.314,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,FR,2011,3393.415,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,HR,2011,233.869,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,HU,2011,580.136,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,IE,2011,279.301,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,IS,2011,15.338,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,IT,2011,2661.609,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,LT,2011,203.199,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,LU,2011,27.238,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,LV,2011,129.02,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,MT,2011,27.184,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,NL,2011,926.156,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,PL,2011,2302.568,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,PT,2011,529.328,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,RO,2011,1354.135,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,SE,2011,541.616,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,SI,2011,105.898,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,SK,2011,359.205,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,TR,2011,5613.942,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,F,UK,2011,3208.001,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,AT,2011,450.618,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,BE,2011,600.128,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,BG,2011,423.863,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,CH,2011,414.353,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,CY,2011,46.892,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,CZ,2011,619.889,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,DE,2011,3758.174,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,DK,2011,327.756,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,EE,2011,82.979,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,EL,2011,482.057,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,ES,2011,1992.086,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,FI,2011,276.808,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,FR,2011,3338.262,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,HR,2011,254.681,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,HU,2011,580.878,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,IE,2011,282.342,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,IS,2011,17.668,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,IT,2011,2754.081,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,LT,2011,211.37,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,LU,2011,28.221,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,LV,2011,132.013,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,MT,2011,29.15,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,NL,2011,959.05,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,PL,2011,2407.8,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,PT,2011,556.398,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,RO,2011,1388.422,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,SE,2011,590.631,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,SI,2011,117.873,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,SK,2011,375.091,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,TR,2011,5349.136,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,M,UK,2011,3355.588,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,AT,2011,903.552,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,BE,2011,1199.198,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,BG,2011,821.406,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,CH,2011,797.372,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,CY,2011,101.097,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,CZ,2011,1212.256,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,DE,2011,7445.843,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,DK,2011,636.67,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,EE,2011,164.129,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,EL,2011,966.598,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,ES,2011,3921.324,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,FI,2011,562.122,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,FR,2011,6731.677,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,HR,2011,488.55,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,HU,2011,1161.014,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,IE,2011,561.642,
dataflow,ESTAT:HLTH_DE050(1.0),A,THS,TOTAL,PB1041,Y15-24,T,IS,2011,33.005,
