STRUCTURE,STRUCTURE_ID,freq,unit,med_spec,indic_ed,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NL,2014,57762.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NL,2015,59144.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NL,2016,60233.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NL,2017,61730.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NL,2018,63278.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NL,2019,65121.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NL,2020,67100.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NL,2021,68363.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NO,2009,19513.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NO,2010,20061.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NO,2011,20681.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NO,2012,21185.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NO,2013,21821.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NO,2014,22692.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NO,2015,23040.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NO,2016,23917.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NO,2017,24906.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NO,2018,25700.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NO,2019,26452.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NO,2020,27237.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,NO,2021,27781.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2006,119446.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2007,118880.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2008,119604.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2009,120288.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2010,121597.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2011,123281.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2012,125073.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2013,127183.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2014,129031.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2015,131059.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2016,133283.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2017,135468.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2018,138036.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2019,140589.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2020,142718.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PL,2021,146107.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,PT,2017,51937.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RO,2010,45055.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RO,2011,44780.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RO,2012,42775.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RO,2013,42179.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RO,2014,39858.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RO,2015,48412.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RO,2016,50697.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RO,2017,55603.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RO,2018,55716.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RO,2019,56465.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RO,2020,57845.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RO,2021,59150.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RS,2010,26014.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RS,2011,26865.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RS,2012,27770.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RS,2013,28660.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RS,2014,29469.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RS,2015,30036.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RS,2016,30270.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RS,2017,30641.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RS,2018,32481.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RS,2019,33926.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RS,2020,34221.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,RS,2021,36238.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2000,27501.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2001,28481.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2002,29469.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2003,30316.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2004,31022.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2005,31841.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2006,32833.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2007,33801.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2008,34604.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2009,35550.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2010,36524.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2011,37499.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2012,38541.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2013,39638.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2014,40637.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2015,40900.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2016,42003.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2017,42938.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2018,43969.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2019,44061.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SE,2020,44719.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SI,2010,4979.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SI,2011,5121.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SI,2012,5228.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SI,2013,5416.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SI,2014,5712.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SI,2015,5830.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SI,2016,6012.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SI,2017,6311.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SI,2018,6409.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SI,2019,6514.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SI,2020,6645.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SI,2021,6838.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SI,2022,7098.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SK,2010,16575.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,SK,2011,16899.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2000,85242.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2001,89804.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2002,91949.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2003,94466.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2004,97110.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2005,100853.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2006,104475.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2007,108402.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2008,113151.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2009,118641.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2010,123447.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2011,126029.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2012,129772.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2013,133775.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2014,135616.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,TOT_TNG,TR,2015,141259.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,CY,2014,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,CY,2015,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,CY,2016,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,CY,2017,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,CY,2018,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,CY,2019,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,CY,2020,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,CY,2021,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2000,85.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2001,81.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2002,73.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2003,69.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2004,62.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2005,59.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2006,60.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2007,56.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2008,52.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2009,47.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2010,39.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2011,30.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2012,29.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2013,29.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2014,31.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2015,28.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2016,27.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2017,23.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2018,23.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2019,20.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,DK,2020,15.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,EL,2012,445.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,EL,2013,451.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,EL,2014,454.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,EL,2015,433.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,EL,2016,431.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,EL,2017,432.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,EL,2018,422.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,EL,2019,256.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,EL,2020,348.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,EL,2021,359.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FI,2000,287.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FI,2011,152.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FI,2012,130.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FI,2013,117.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FI,2014,106.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FI,2015,96.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FI,2016,81.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FI,2017,70.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FI,2018,52.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FI,2019,37.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FI,2020,30.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2000,344.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2001,338.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2002,364.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2003,356.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2004,347.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2005,340.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2006,325.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2007,324.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2008,333.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2009,329.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2010,305.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2011,301.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2012,287.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2013,283.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2014,286.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2015,281.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2016,279.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2017,274.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2018,264.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2019,256.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2020,248.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,FR,2021,241.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,HR,2018,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IE,2011,16.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IE,2012,390.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IE,2013,37.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IE,2014,7.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IE,2015,4.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IE,2016,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IE,2017,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IE,2018,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IE,2019,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IE,2020,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IE,2021,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2000,1205.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2001,1221.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2002,1263.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2003,1310.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2004,1344.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2005,1412.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2006,1459.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2007,1489.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2008,1512.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2009,1557.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2010,1607.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2011,1642.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2012,1670.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2013,1696.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2014,1723.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2015,1672.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2016,1702.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2017,4.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2018,859.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2019,923.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2020,884.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2021,2515.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,IT,2022,987.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,LT,2014,4.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,LT,2015,3.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,LT,2016,4.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,LT,2017,4.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,LT,2018,4.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,LT,2019,4.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,LT,2020,33.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,LT,2021,64.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,LT,2022,133.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,MT,2014,1.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,MT,2015,4.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,MT,2016,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,MT,2017,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,MT,2018,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,MT,2019,0.00,
dataflow,ESTAT:HLTH_RS_WKMG2(1.0),A,NR,PHYS,UNK_TNG,NL,2001,9546.00,
