STRUCTURE,STRUCTURE_ID,freq,unit,physact,sex,age,lev_limit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,FI,2014,45.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,FI,2019,68.0,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,FR,2014,11.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,FR,2019,12.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,HR,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,HR,2019,10.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,HU,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,HU,2019,16.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,IE,2014,14.0,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,IE,2019,18.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,IS,2014,53.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,IS,2019,43.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,IT,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,IT,2019,7.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,LT,2014,8.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,LT,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,LU,2014,29.7,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,LU,2019,35.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,LV,2014,13.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,LV,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,MT,2014,22.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,MT,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,NL,2019,44.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,NO,2014,41.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,NO,2019,56.0,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,PL,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,PL,2019,8.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,PT,2014,7.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,PT,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,RO,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,RO,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,RS,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,SE,2014,43.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,SE,2019,45.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,SI,2014,24.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,SI,2019,16.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,SK,2014,14.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,SK,2019,13.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,TR,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,TR,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,TOTAL,SM_SEV,UK,2014,21.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,AT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,DE,2019,52.7,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,ES,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,EU27_2020,2019,41.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,FR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,IT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,NL,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,PL,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,PT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,RS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,MOD,TR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,AT,2019,59.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,BE,2019,34.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,BG,2019,16.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,CY,2019,10.9,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,CZ,2019,41.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,DE,2019,64.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,DK,2019,71.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,EE,2019,45.0,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,EL,2019,36.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,ES,2019,38.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,EU27_2020,2019,36.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,FI,2019,77.4,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,FR,2019,27.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,HR,2019,39.4,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,HU,2019,31.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,IE,2019,31.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,IS,2019,87.5,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,IT,2019,28.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,LT,2019,41.6,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,LU,2019,54.3,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,LV,2019,40.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,MT,2019,19.5,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,NL,2019,71.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,NO,2019,78.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,PL,2019,31.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,PT,2019,20.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,RO,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,RS,2019,24.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,SE,2019,58.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,SI,2019,52.0,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,SK,2019,30.4,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,NONE,TR,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,AT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,BE,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,CY,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,DE,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,ES,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,EU27_2020,2019,14.5,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,FR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,HU,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,IT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,LU,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,MT,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,NL,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,PL,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,PT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,SK,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SEV,TR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,AT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,DE,2019,52.7,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,ES,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,EU27_2020,2019,39.0,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,FR,2019,24.9,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,IT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,NL,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,PL,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,PT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,RS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-19,SM_SEV,TR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,AT,2014,55.2,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,AT,2019,48.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,BE,2019,41.1,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,CZ,2014,46.4,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,CZ,2019,27.4,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,DE,2014,58.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,DE,2019,52.5,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,DK,2014,60.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,DK,2019,48.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,EE,2014,40.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,EE,2019,38.5,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,EL,2014,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,ES,2014,39.6,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,ES,2019,35.8,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,EU27_2020,2014,42.4,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,EU27_2020,2019,39.7,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,EU28,2014,41.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,FI,2014,53.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,FI,2019,79.9,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,FR,2014,23.3,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,FR,2019,24.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,HU,2014,37.1,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,HU,2019,40.9,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,IS,2014,69.5,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,IS,2019,72.1,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,IT,2014,21.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,IT,2019,37.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,LT,2014,34.7,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,LU,2014,42.0,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,LU,2019,50.4,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,LV,2014,34.1,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,LV,2019,25.9,
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PE9D(1.0),A,PC,MV_AERO,F,Y15-24,MOD,MT,2019,,u
