STRUCTURE,STRUCTURE_ID,freq,unit,hlth_pb,wstatus,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,HU,2011,44.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,IE,2011,33.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,IS,2011,33.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,IT,2011,37.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,LT,2011,47.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,LV,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,MT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,NL,2011,26.5,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,PL,2011,26.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,PT,2011,38.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,RO,2011,71.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,SE,2011,9.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,SI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,SK,2011,27.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,TR,2011,64.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1070,POP,T,UK,2011,31.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,AT,2011,6.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,BE,2011,6.1,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,BG,2011,8.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,CH,2011,5.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,CY,2011,12.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,CZ,2011,3.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,DE,2011,5.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,DK,2011,5.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,EE,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,EL,2011,13.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,ES,2011,31.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,FI,2011,7.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,FR,2011,8.8,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,HU,2011,9.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,IE,2011,5.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,IS,2011,12.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,IT,2011,20.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,LT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,LV,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,MT,2011,20.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,NL,2011,6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,PL,2011,3.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,PT,2011,29.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,RO,2011,24.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,SE,2011,3.1,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,SI,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,SK,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,TR,2011,45.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,F,UK,2011,9.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,AT,2011,8.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,BE,2011,20.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,BG,2011,9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,CH,2011,5.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,CY,2011,21.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,CZ,2011,5.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,DE,2011,8.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,DK,2011,10.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,EE,2011,16.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,EL,2011,32.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,ES,2011,43.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,FI,2011,10.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,FR,2011,13.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,HU,2011,17.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,IE,2011,8.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,IS,2011,25.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,IT,2011,32.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,LT,2011,11.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,LU,2011,16,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,LV,2011,23.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,MT,2011,32.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,NL,2011,10.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,PL,2011,8.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,PT,2011,47.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,RO,2011,31.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,SE,2011,6.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,SI,2011,4.5,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,SK,2011,5.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,TR,2011,51.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,M,UK,2011,15.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,AT,2011,7.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,BE,2011,13.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,BG,2011,8.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,CH,2011,5.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,CY,2011,16.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,CZ,2011,4.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,DE,2011,7.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,DK,2011,7.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,EE,2011,13.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,EL,2011,24.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,ES,2011,37.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,FI,2011,9.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,FR,2011,11.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,HR,2011,4.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,HU,2011,13.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,IE,2011,6.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,IS,2011,19.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,IT,2011,27.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,LT,2011,8.8,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,LU,2011,12.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,LV,2011,17.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,MT,2011,27.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,NL,2011,8.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,PL,2011,6.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,PT,2011,38.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,RO,2011,28.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,SE,2011,5.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,SI,2011,2.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,SK,2011,4.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,TR,2011,49.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,EMP,T,UK,2011,12.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,AT,2011,9.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,BE,2011,7.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,BG,2011,12.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,CH,2011,6.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,CY,2011,3.8,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,CZ,2011,4.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,DE,2011,13.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,DK,2011,7.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,EE,2011,7.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,EL,2011,9.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,ES,2011,17.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,FI,2011,6.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,FR,2011,8.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,HR,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,HU,2011,9.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,IE,2011,10.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,IS,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,IT,2011,12.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,LT,2011,4.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,LV,2011,10.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,MT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,NL,2011,5.5,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,PL,2011,3.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,PT,2011,11.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,RO,2011,13.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,SE,2011,3.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,SI,2011,2.8,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,SK,2011,5.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,TR,2011,44.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,F,UK,2011,19.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,AT,2011,11.5,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,BE,2011,8.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,BG,2011,11.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,CH,2011,3.1,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,CY,2011,5.3,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,CZ,2011,3.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,DE,2011,13.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,DK,2011,8.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,EE,2011,9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,EL,2011,8.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,ES,2011,22.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,FI,2011,8.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,FR,2011,10.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,HR,2011,3.5,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,HU,2011,8.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,IE,2011,14.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,IS,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,IT,2011,14.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,LT,2011,7.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,LU,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,LV,2011,13.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,MT,2011,,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,NL,2011,5.7,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,PL,2011,5.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,PT,2011,14.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,RO,2011,10.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,SE,2011,5.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,SI,2011,3.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,SK,2011,4.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,TR,2011,17.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,M,UK,2011,17.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,AT,2011,10.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,BE,2011,7.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,BG,2011,12.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,CH,2011,4.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,CY,2011,4.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,CZ,2011,4.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,DE,2011,13.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,DK,2011,8.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,EE,2011,8.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,EL,2011,8.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,ES,2011,19.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,FI,2011,7.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,FR,2011,9.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,HR,2011,3.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,HU,2011,8.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,IE,2011,12.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,IS,2011,17.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,IT,2011,13.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,LT,2011,6.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,LU,2011,2.5,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,LV,2011,11.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,MT,2011,14.6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,NL,2011,5.6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,PL,2011,4.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,PT,2011,12.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,RO,2011,11.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,SE,2011,4.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,SI,2011,3.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,SK,2011,4.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,TR,2011,35.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,NEMP,T,UK,2011,18.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,AT,2011,7.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,BE,2011,6.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,BG,2011,11.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,CH,2011,5.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,CY,2011,7.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,CZ,2011,4.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,DE,2011,9.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,DK,2011,6.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,EE,2011,8.6,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,EL,2011,9.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,ES,2011,21.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,FI,2011,7.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,FR,2011,8.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,HR,2011,3.2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,HU,2011,9.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,IE,2011,7.8,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,IS,2011,13.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,IT,2011,14.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,LT,2011,4.4,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,LU,2011,3.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,LV,2011,10.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,MT,2011,17.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,NL,2011,5.9,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,PL,2011,3.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,PT,2011,17.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,RO,2011,16.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,SE,2011,3.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,SI,2011,2,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,SK,2011,4.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,TR,2011,45.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,F,UK,2011,13.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,AT,2011,9.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,BE,2011,13.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,BG,2011,10.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,CH,2011,4.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,CY,2011,13.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,CZ,2011,4.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,DE,2011,10.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,DK,2011,9.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,EE,2011,12.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,EL,2011,15.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,ES,2011,28.6,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,FI,2011,9.4,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,FR,2011,11.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,HR,2011,3.8,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,HU,2011,11.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,IE,2011,12.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,IS,2011,23.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,IT,2011,20.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,LT,2011,8.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,LU,2011,6.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,LV,2011,17.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,MT,2011,26.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,NL,2011,9.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,PL,2011,6.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,PT,2011,27.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,RO,2011,18.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,SE,2011,6.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,SI,2011,4.1,u
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,SK,2011,5.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,TR,2011,36.1,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,M,UK,2011,15.7,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,AT,2011,8.5,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,BE,2011,9.9,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,BG,2011,11.0,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,CH,2011,5.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,CY,2011,10.2,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,CZ,2011,4.3,
dataflow,ESTAT:HLTH_DE010(1.0),A,PC,PB1071,POP,T,DE,2011,10.1,
