STRUCTURE,STRUCTURE_ID,freq,unit,barrier,wstatus,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,BE,2012,80.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,BG,2012,114.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,CY,2012,8.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,CZ,2012,159.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,DE,2012,1215.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,DK,2012,51.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,EE,2012,25.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,EEA,2012,6403.0,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,EL,2012,173.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,ES,2012,575.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,EU27_2007,2012,6366.5,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,FI,2012,82.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,FR,2012,488.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,HU,2012,185.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,IS,2012,2.0,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,IT,2012,969.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,LT,2012,73.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,LU,2012,5.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,LV,2012,48.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,MT,2012,1.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,NL,2012,83.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,NO,2012,34.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,PL,2012,576.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,PT,2012,137.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,RO,2012,314.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,SE,2012,110.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,SI,2012,31.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,SK,2012,115.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,F,UK,2012,646.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,AT,2012,85.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,BE,2012,54.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,BG,2012,72.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,CY,2012,6.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,CZ,2012,107.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,DE,2012,879.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,DK,2012,28.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,EE,2012,7.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,EEA,2012,4300.2,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,EL,2012,137.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,ES,2012,450.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,EU27_2007,2012,4274.7,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,FI,2012,65.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,FR,2012,343.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,HU,2012,87.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,IS,2012,0.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,IT,2012,610.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,LT,2012,30.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,LU,2012,3.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,LV,2012,25.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,MT,2012,2.4,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,NL,2012,91.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,NO,2012,24.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,PL,2012,308.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,PT,2012,96.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,RO,2012,235.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,SE,2012,55.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,SI,2012,23.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,SK,2012,54.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,M,UK,2012,413.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,AT,2012,176.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,BE,2012,135.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,BG,2012,186.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,CY,2012,14.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,CZ,2012,267.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,DE,2012,2095.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,DK,2012,79.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,EE,2012,33.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,EEA,2012,10703.3,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,EL,2012,310.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,ES,2012,1025.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,EU27_2007,2012,10641.2,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,FI,2012,147.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,FR,2012,831.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,HU,2012,272.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,IS,2012,2.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,IT,2012,1579.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,LT,2012,103.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,LU,2012,9.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,LV,2012,73.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,MT,2012,4.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,NL,2012,174.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,NO,2012,59.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,PL,2012,884.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,PT,2012,233.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,RO,2012,549.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,SE,2012,165.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,SI,2012,54.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,SK,2012,169.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,RET,T,UK,2012,1060.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,AT,2012,3.5,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,BE,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,BG,2012,18.5,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,CZ,2012,13.9,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,DE,2012,104.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,DK,2012,18.5,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,EE,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,EEA,2012,990.9,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,EL,2012,27.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,ES,2012,174.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,EU27_2007,2012,988.9,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,FI,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,FR,2012,98.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,HU,2012,11.5,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,IT,2012,69.5,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,LT,2012,6.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,LU,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,LV,2012,5.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,MT,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,NL,2012,56.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,NO,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,PL,2012,58.5,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,PT,2012,14.4,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,RO,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,SE,2012,26.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,SI,2012,6.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,SK,2012,15.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,F,UK,2012,225.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,AT,2012,16.4,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,BE,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,BG,2012,19.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,CY,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,CZ,2012,10.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,DE,2012,245.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,DK,2012,12.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,EE,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,EEA,2012,1015.8,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,EL,2012,17.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,ES,2012,90.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,EU27_2007,2012,1011.6,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,FI,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,FR,2012,136.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,HU,2012,25.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,IS,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,IT,2012,46.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,LT,2012,5.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,LU,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,LV,2012,5.0,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,NL,2012,41.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,NO,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,PL,2012,76.2,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,PT,2012,24.9,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,RO,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,SE,2012,18.0,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,SI,2012,5.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,SK,2012,9.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,M,UK,2012,176.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,AT,2012,19.9,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,BE,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,BG,2012,38.2,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,CY,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,CZ,2012,24.5,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,DE,2012,349.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,DK,2012,31.3,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,EE,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,EEA,2012,2006.7,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,EL,2012,44.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,ES,2012,265.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,EU27_2007,2012,2000.4,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,FI,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,FR,2012,235.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,HU,2012,37.2,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,IS,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,IT,2012,116.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,LT,2012,11.9,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,LU,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,LV,2012,10.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,MT,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,NL,2012,98.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,NO,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,PL,2012,134.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,PT,2012,39.3,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,RO,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,SE,2012,44.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,SI,2012,12.3,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,SK,2012,24.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD2-3,UNE,T,UK,2012,402.2,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,AT,2012,30.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,BE,2012,46.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,BG,2012,9.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,CY,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,DE,2012,417.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,DK,2012,21.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,EE,2012,4.9,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,EEA,2012,1603.8,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,EL,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,ES,2012,133.3,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,EU27_2007,2012,1551.0,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,FI,2012,16.0,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,FR,2012,169.9,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,HU,2012,27.4,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,IS,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,IT,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,LT,2012,7.2,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,LU,2012,1.5,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,LV,2012,4.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,MT,2012,0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,NL,2012,99.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,NO,2012,51.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,PL,2012,52.3,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,PT,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,RO,2012,47.4,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,SE,2012,26.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,SI,2012,6.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,SK,2012,3.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,F,UK,2012,329.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,AT,2012,15.6,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,BE,2012,23.6,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,BG,2012,11.2,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,CY,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,CZ,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,DE,2012,495.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,DK,2012,16.5,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,EE,2012,3.0,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,EEA,2012,1433.1,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,EL,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,ES,2012,74.1,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,EU27_2007,2012,1397.2,e
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,FI,2012,9.2,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,FR,2012,160.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,HU,2012,19.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,IS,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,IT,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,LT,2012,1.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,LU,2012,2.3,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,LV,2012,3.0,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,MT,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,NL,2012,44.8,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,NO,2012,35.7,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,PL,2012,42.1,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,PT,2012,,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,RO,2012,27.9,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,SE,2012,18.9,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,SI,2012,6.0,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,SK,2012,16.7,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,M,UK,2012,343.4,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,T,AT,2012,46.4,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,T,BE,2012,69.5,
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,T,BG,2012,20.8,u
dataflow,ESTAT:HLTH_DSI015(1.0),A,THS,PTP_LD_GE4,EMP,T,CY,2012,,u
