STRUCTURE,STRUCTURE_ID,freq,unit,sex,indic_he,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,LV,2013,4.1,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,LV,2014,4.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,LV,2015,4.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,LV,2016,4.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,LV,2017,4.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,LV,2018,4.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,LV,2019,4.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,LV,2020,4.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,LV,2021,4.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2005,10.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2006,10.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2007,11.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2008,11.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2009,11.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2010,11.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2011,11.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2012,12.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2013,12.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2014,13.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2015,13.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2016,12.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2017,13.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2018,14.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2019,14.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2020,12.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,MT,2021,11.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2005,10.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2006,11.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2007,11.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2008,9.8,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2009,10.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2010,9.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2011,10.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2012,10.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2013,9.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2014,10.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2015,9.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2016,10.1,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2017,9.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2018,9.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2019,9.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2020,9.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NL,2021,9.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2004,12.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2005,12.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2006,12.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2007,12.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2008,14.5,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2009,13.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2010,15.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2011,16.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2012,15.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2013,15.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2014,15.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2015,15.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2016,15.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2017,15.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2018,15.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2019,15.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,NO,2020,15.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2005,9.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2006,7.8,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2007,6.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2008,7.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2009,7.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2010,7.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2011,8.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2012,7.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2013,7.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2014,7.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2015,8.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2016,8.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2017,8.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2018,8.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2019,8.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2020,8.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PL,2021,8.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2004,4.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2005,5.8,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2006,6.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2007,6.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2008,6.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2009,6.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2010,6.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2011,7.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2012,9.4,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2013,9.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2014,6.2,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2015,6.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2016,7.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2017,7.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2018,7.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2019,7.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2020,7.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,PT,2021,7.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2007,7.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2008,8.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2009,7.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2010,5.5,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2011,5.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2012,5.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2013,5.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2014,5.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2015,6.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2016,5.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2017,5.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2018,6.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2019,6.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2020,5.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,RO,2021,4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2004,10.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2005,10.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2006,13.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2007,13.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2008,11.8,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2009,12.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2010,12.9,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2011,12.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2013,13.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2014,15.9,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2015,16.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2016,15.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2017,15.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2018,15.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2019,16.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2020,15.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SE,2021,14.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2005,8.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2006,9.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2007,9.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2008,9.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2009,9.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2010,6.9,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2011,6.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2012,7.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2013,7.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2014,8.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2015,7.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2016,8.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2017,7.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2018,7.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2019,8.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2020,10.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SI,2021,10.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2005,5.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2006,3.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2007,4.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2008,2.8,b
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2009,3.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2010,3.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2011,3.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2012,3.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2013,3.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2014,3.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2015,3.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2016,4.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2017,4.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2018,4.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2019,4.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2020,4.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,SK,2021,5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2005,10.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2006,10.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2007,11.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2008,11.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2009,11.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2010,11.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2011,11.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2012,10.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2013,10.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2014,10.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2015,10.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2016,10.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2017,10.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,HLY_65,UK,2018,10.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2004,79.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2005,79.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2006,80.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2007,80.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2008,80.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2009,80.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2010,80.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2011,81.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2012,81.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2013,81.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2014,81.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2015,81.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2016,81.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2017,81.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2018,81.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2019,82.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2020,81.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,AT,2021,81.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2004,79.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2005,79.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2006,79.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2007,79.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2008,79.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2009,80.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2010,80.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2011,80.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2012,80.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2013,80.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2014,81.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2015,81.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2016,81.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2017,81.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2018,81.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2019,82.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2020,80.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BE,2021,81.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2004,72.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2005,72.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2006,72.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2007,73.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2008,73.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2009,73.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2010,73.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2011,74.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2012,74.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2013,74.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2014,74.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2015,74.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2016,74.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2017,74.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2018,75.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2019,75.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2020,73.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,BG,2021,71.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2004,81.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2005,81.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2006,81.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2007,82.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2008,82.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2009,82.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2010,82.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2011,82.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2012,82.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2013,82.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2014,83.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2015,83.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2016,83.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2017,83.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2018,83.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2019,84.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2020,83.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CH,2021,83.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2004,79.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2005,78.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2006,80.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2007,79.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2008,80.6,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2009,81.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2010,81.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2011,81.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2012,81.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2013,82.5,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2014,82.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2015,81.8,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2016,82.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2017,82.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2018,82.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2019,82.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2020,82.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CY,2021,81.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2004,75.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2005,76.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2006,76.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2007,77.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2008,77.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2009,77.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2010,77.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2011,78.0,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2012,78.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2013,78.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2014,78.9,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2015,78.7,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2016,79.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2017,79.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2018,79.1,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2019,79.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2020,78.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,CZ,2021,77.2,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,DE,2004,79.3,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,DE,2005,79.4,
dataflow,ESTAT:HLTH_HLYE(1.0),A,YR,T,LE_0,DE,2006,79.9,
