STRUCTURE,STRUCTURE_ID,freq,age,sex,icd10,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,ED5_6,BE,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,ED5_6,BG,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,ED5_6,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,ED5_6,ES,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,ED5_6,HU,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,ED5_6,LV,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,ED5_6,PL,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,ED5_6,RO,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,ED5_6,SK,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,ED5_6,TR,2008,3.1,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,AT,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,BE,2008,6.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,BG,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,CY,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,CZ,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,EL,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,ES,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,HU,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,LV,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,MT,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,PL,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,RO,2008,0.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,SI,2008,7.0,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,SK,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,F32_F33,TOTAL,TR,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,AT,2008,50.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,BE,2008,52.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,BG,2008,52.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,CY,2008,56.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,CZ,2008,61.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,EL,2008,49.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,ES,2008,48.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,HU,2008,61.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,LV,2008,46,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,MT,2008,39.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,PL,2008,55,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,RO,2008,33.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,SI,2008,72.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,SK,2008,69.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED0-2,TR,2008,30,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,AT,2008,44.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,BE,2008,41.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,BG,2008,52.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,CY,2008,43.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,CZ,2008,51.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,DE,2008,53.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,EL,2008,42.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,ES,2008,38.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,HU,2008,61.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,LV,2008,49.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,MT,2008,37.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,PL,2008,52.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,RO,2008,36.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,SI,2008,46.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,SK,2008,65.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED3_4,TR,2008,21.3,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,AT,2008,40.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,BE,2008,36.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,BG,2008,47.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,CY,2008,40.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,DE,2008,46.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,EL,2008,36.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,ES,2008,41.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,HU,2008,58.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,LV,2008,36.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,MT,2008,33.3,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,PL,2008,54.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,RO,2008,41.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,SI,2008,53.0,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,SK,2008,54.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,ED5_6,TR,2008,41.2,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,AT,2008,46,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,BE,2008,47.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,BG,2008,52.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,CY,2008,52,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,CZ,2008,53.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,DE,2008,55.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,EL,2008,47,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,ES,2008,47,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,HU,2008,60.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,LV,2008,46,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,MT,2008,38.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,PL,2008,54,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,RO,2008,34.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,SI,2008,57.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,SK,2008,64.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,I10-I15,TOTAL,TR,2008,30,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,AT,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,BE,2008,10.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,BG,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,CY,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,CZ,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,EL,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,ES,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,HU,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,LV,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,MT,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,PL,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,RO,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,SI,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,SK,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED0-2,TR,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,AT,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,BE,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,BG,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,CY,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,CZ,2008,2.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,EL,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,ES,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,HU,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,LV,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,MT,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,PL,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,RO,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,SI,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,SK,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED3_4,TR,2008,4.6,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED5_6,AT,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED5_6,BE,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED5_6,BG,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED5_6,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED5_6,EL,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED5_6,ES,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED5_6,HU,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED5_6,LV,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED5_6,PL,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED5_6,RO,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED5_6,SK,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,ED5_6,TR,2008,5.9,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,AT,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,BE,2008,8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,BG,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,CY,2008,2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,CZ,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,EL,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,ES,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,HU,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,LV,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,MT,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,PL,2008,5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,RO,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,SI,2008,3.0,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,SK,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J41-J44,TOTAL,TR,2008,8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,AT,2008,6.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,BE,2008,4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,BG,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,CY,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,CZ,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,EL,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,ES,2008,5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,HU,2008,5.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,LV,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,MT,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,PL,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,RO,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,SI,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,SK,2008,5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED0-2,TR,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,AT,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,BE,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,BG,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,CY,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,CZ,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,EL,2008,1.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,ES,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,HU,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,LV,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,MT,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,PL,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,RO,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,SI,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED3_4,SK,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED5_6,AT,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED5_6,BE,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED5_6,BG,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED5_6,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED5_6,EL,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED5_6,ES,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED5_6,HU,2008,1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED5_6,LV,2008,2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED5_6,MT,2008,3.3,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED5_6,PL,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED5_6,SI,2008,4.0,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED5_6,SK,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,ED5_6,TR,2008,2.2,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,AT,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,BE,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,BG,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,CY,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,CZ,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,EL,2008,3.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,ES,2008,4.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,HU,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,LV,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,MT,2008,4.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,PL,2008,5.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,RO,2008,3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,SI,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,SK,2008,3.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y65-74,T,J45,TOTAL,TR,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,AT,2008,21.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,BE,2008,10.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,BG,2008,11.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,CY,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,CZ,2008,32,u
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,DE,2008,,c
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,EL,2008,16.1,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,ES,2008,20.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,HU,2008,19.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,LV,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,MT,2008,18.9,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,PL,2008,19.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,RO,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,SI,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,SK,2008,28.6,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED0-2,TR,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED3_4,AT,2008,16.7,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED3_4,BE,2008,10.5,
dataflow,ESTAT:HLTH_EHIS_HC7(1.0),A,Y75-84,F,E10-E14,ED3_4,BG,2008,10.6,
