STRUCTURE,STRUCTURE_ID,freq,unit,age,duration,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,RO,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,RO,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,SE,2007,7.1,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,SE,2013,7.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,SE,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,SI,2007,21.4,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,SI,2013,28.7,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,SI,2020,27.7,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,SK,2007,22.0,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,SK,2013,13.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,SK,2020,19.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,TR,2013,17.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,UK,2007,8.3,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,M_GE1,UK,2013,10.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,AT,2007,77.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,AT,2013,84.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,AT,2020,76.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,BE,2007,82.6,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,BE,2013,74.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,BE,2020,74.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,BG,2007,56.8,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,BG,2013,65.1,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,BG,2020,62.8,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,CH,2013,51.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,CH,2020,51.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,CY,2007,70.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,CY,2013,85.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,CY,2020,66.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,CZ,2007,94.2,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,CZ,2013,87.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,CZ,2020,82.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,DE,2007,83.2,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,DK,2007,68.2,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,DK,2013,61.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,DK,2020,56.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,EA19,2007,76.3,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,EA19,2020,65.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,EE,2007,69.5,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,EE,2013,71.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,EE,2020,69.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,EL,2007,75.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,EL,2013,59.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,EL,2020,52.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,ES,2007,81.4,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,ES,2013,81.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,ES,2020,77.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,EU27_2020,2007,75.3,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,EU27_2020,2020,64.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,EU28,2007,73.4,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,FI,2007,59.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,FI,2013,39.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,FI,2020,33.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,FR,2007,65.9,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,FR,2013,59.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,FR,2020,61.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,HR,2007,91.4,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,HR,2013,95.8,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,HR,2020,52.0,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,HU,2007,85.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,HU,2013,79.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,HU,2020,74.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,IE,2007,100.0,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,IE,2013,67.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,IE,2020,63.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,IS,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,IS,2020,70.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,IT,2007,85.6,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,IT,2013,86.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,IT,2020,89.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,LT,2007,73.3,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,LT,2013,81.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,LT,2020,90.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,LU,2007,80.4,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,LU,2013,82.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,LU,2020,71.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,LV,2007,67.7,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,LV,2013,64.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,LV,2020,55.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,MT,2007,72.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,MT,2013,88.7,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,MT,2020,93.9,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,NL,2007,62.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,NL,2020,66.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,NO,2007,44.8,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,NO,2013,42.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,NO,2020,36.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,PL,2007,94.1,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,PL,2013,90.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,PL,2020,88.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,PT,2007,86.1,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,PT,2013,65.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,PT,2020,68.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,RO,2007,75.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,RO,2013,93.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,RO,2020,52.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,SE,2007,34.2,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,SE,2013,36.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,SE,2020,33.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,SI,2007,87.9,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,SI,2013,80.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,SI,2020,73.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,SK,2007,79.9,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,SK,2013,70.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,SK,2020,69.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,TR,2013,63.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,UK,2007,61.4,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,TOTAL,UK,2013,43.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,AT,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,AT,2013,5.3,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,AT,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,BE,2007,7.7,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,BE,2013,5.9,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,BE,2020,13.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,BG,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,BG,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,BG,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,CH,2013,2.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,CH,2020,3.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,CY,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,CY,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,CY,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,CZ,2007,4.7,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,CZ,2013,6.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,CZ,2020,7.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,DE,2007,6.9,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,DK,2007,3.4,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,DK,2013,5.4,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,DK,2020,6.6,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,EA19,2007,5.8,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,EA19,2020,7.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,EE,2007,,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,EE,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,EE,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,EL,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,EL,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,EL,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,ES,2007,8.1,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,ES,2013,8.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,ES,2020,14.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,EU27_2020,2007,5.6,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,EU27_2020,2020,7.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,EU28,2007,5.3,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,FI,2007,2.2,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,FI,2013,1.7,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,FI,2020,1.0,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,FR,2007,6.5,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,FR,2013,4.1,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,FR,2020,8.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,HR,2007,12.7,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,HR,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,HR,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,HU,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,HU,2013,12.6,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,HU,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,IE,2007,,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,IE,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,IE,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,IS,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,IS,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,IT,2007,2.2,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,IT,2013,1.4,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,IT,2020,11.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,LT,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,LT,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,LT,2020,21.4,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,LU,2007,,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,LU,2013,5.9,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,LU,2020,5.9,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,LV,2007,,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,LV,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,LV,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,MT,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,MT,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,MT,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,NL,2007,3.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,NL,2020,7.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,NO,2007,2.8,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,NO,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,NO,2020,7.6,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,PL,2007,12.4,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,PL,2013,5.3,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,PL,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,PT,2007,7.6,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,PT,2013,8.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,PT,2020,8.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,RO,2007,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,RO,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,RO,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,SE,2007,,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,SE,2013,3.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,SE,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,SI,2007,12.3,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,SI,2013,6.7,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,SI,2020,8.7,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,SK,2007,,du
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,SK,2013,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,SK,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,TR,2013,4.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,UK,2007,3.2,d
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-64,UNK,UK,2013,3.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,AT,2020,19.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,BE,2020,9.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,BG,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,CH,2020,12.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,CY,2020,21.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,CZ,2020,12.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,DK,2020,14.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,EA19,2020,10.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,EE,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,EL,2020,35.0,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,ES,2020,8.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,EU27_2020,2020,10.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,FI,2020,12.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,FR,2020,6.9,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,HR,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,HU,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,IE,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,IS,2020,64.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,IT,2020,7.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,LT,2020,19.9,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,LU,2020,21.3,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,LV,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,MT,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,NL,2020,14.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,NO,2020,16.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,PL,2020,7.9,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,PT,2020,6.6,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,RO,2020,22.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,SE,2020,10.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,SI,2020,,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D1-3,SK,2020,15.6,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,AT,2020,53.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,BE,2020,51.1,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,BG,2020,36.7,u
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,CH,2020,35.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,CY,2020,40.4,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,CZ,2020,61.9,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,DK,2020,34.8,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,EA19,2020,47.7,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,EE,2020,55.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,EL,2020,16.2,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,ES,2020,54.5,
dataflow,ESTAT:HSW_AC3(1.0),A,PC_PER_ACC,Y15-74,D_GE4,EU27_2020,2020,47.1,
