STRUCTURE,STRUCTURE_ID,freq,unit,marsta,hlth_pb,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,AT,2011,1122.999,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,BE,2011,1298.581,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,BG,2011,979.236,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,CH,2011,1026.669,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,CY,2011,109.181,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,CZ,2011,1503.004,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,DE,2011,7423.321,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,DK,2011,671.959,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,EE,2011,163.38,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,EL,2011,1496.28,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,ES,2011,6733.369,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,FI,2011,551.634,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,FR,2011,7087.829,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,HR,2011,409.255,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,HU,2011,1368.577,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,IE,2011,647.896,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,IS,2011,31.621,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,IT,2011,8444.397,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,LT,2011,379.668,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,LU,2011,70.801,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,LV,2011,256.383,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,MT,2011,48.289,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,NL,2011,2092.033,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,PL,2011,4574.095,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,PT,2011,1399.274,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,RO,2011,3219.12,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,SE,2011,1104.6,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,SI,2011,239.143,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,SK,2011,707.952,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,TR,2011,8602.254,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y35-44,T,UK,2011,7564.594,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,AT,2011,523.948,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,BE,2011,613.173,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,BG,2011,443.715,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,CH,2011,456.649,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,CY,2011,48.56,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,CZ,2011,564.462,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,DE,2011,3837.995,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,DK,2011,289.347,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,EE,2011,77.395,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,EL,2011,648.815,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,ES,2011,2623.582,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,FI,2011,280.323,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,FR,2011,3218.211,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,HR,2011,299.131,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,HU,2011,532.229,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,IE,2011,257.575,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,IS,2011,14.183,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,IT,2011,3704.049,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,LT,2011,202.626,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,LU,2011,27.634,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,LV,2011,130.784,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,MT,2011,24.547,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,NL,2011,988.538,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,PL,2011,2218.437,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,PT,2011,562.329,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,RO,2011,1066.108,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,SE,2011,469.053,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,SI,2011,107.604,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,SK,2011,316.476,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,TR,2011,2740.649,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,F,UK,2011,3546.917,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,AT,2011,543.525,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,BE,2011,668.318,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,BG,2011,454.992,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,CH,2011,509.611,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,CY,2011,46.713,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,CZ,2011,605.363,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,DE,2011,3881.799,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,DK,2011,328.66,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,EE,2011,69.896,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,EL,2011,648.304,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,ES,2011,2721.725,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,FI,2011,295.533,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,FR,2011,3348.299,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,HR,2011,271.028,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,HU,2011,515.705,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,IE,2011,257.022,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,IS,2011,15.366,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,IT,2011,3742.719,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,LT,2011,187.457,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,LU,2011,32.311,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,LV,2011,121.697,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,MT,2011,26.069,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,NL,2011,1087.739,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,PL,2011,2148.242,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,PT,2011,594.957,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,RO,2011,1112.851,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,SE,2011,532.346,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,SI,2011,118.67,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,SK,2011,315.463,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,TR,2011,3258.003,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,M,UK,2011,3629.256,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,AT,2011,1067.473,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,BE,2011,1281.491,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,BG,2011,898.706,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,CH,2011,966.26,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,CY,2011,95.273,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,CZ,2011,1169.825,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,DE,2011,7719.794,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,DK,2011,618.007,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,EE,2011,147.291,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,EL,2011,1297.119,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,ES,2011,5345.307,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,FI,2011,575.855,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,FR,2011,6566.51,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,HR,2011,570.159,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,HU,2011,1047.933,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,IE,2011,514.597,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,IS,2011,29.548,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,IT,2011,7446.768,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,LT,2011,390.083,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,LU,2011,59.946,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,LV,2011,252.481,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,MT,2011,50.616,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,NL,2011,2076.278,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,PL,2011,4366.68,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,PT,2011,1157.287,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,RO,2011,2178.959,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,SE,2011,1001.399,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,SI,2011,226.275,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,SK,2011,631.939,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,TR,2011,5998.651,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y45-54,T,UK,2011,7176.174,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,AT,2011,323.494,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,BE,2011,491.285,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,BG,2011,418.282,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,CH,2011,326.646,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,CY,2011,32.664,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,CZ,2011,590.29,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,DE,2011,2765.238,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,DK,2011,241.131,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,EE,2011,58.742,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,EL,2011,475.615,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,ES,2011,1783.101,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,FI,2011,244.118,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,FR,2011,2865.264,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,HR,2011,279.307,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,HU,2011,496.801,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,IE,2011,191.323,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,IS,2011,9.676,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,IT,2011,2869.303,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,LT,2011,136.724,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,LU,2011,18.265,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,LV,2011,98.14,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,MT,2011,22.602,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,NL,2011,781.186,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,PL,2011,1964.391,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,PT,2011,343.513,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,RO,2011,807.998,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,SE,2011,422.15,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,SI,2011,74.228,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,SK,2011,247.213,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,TR,2011,1445.441,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,F,UK,2011,2791.911,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,AT,2011,290.502,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,BE,2011,480.628,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,BG,2011,389.602,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,CH,2011,360.217,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,CY,2011,35.428,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,CZ,2011,540.831,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,DE,2011,2558.753,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,DK,2011,264.668,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,EE,2011,47.553,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,EL,2011,472.876,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,ES,2011,1746.366,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,FI,2011,251.043,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,FR,2011,2629.368,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,HR,2011,244.479,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,HU,2011,431.285,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,IE,2011,182.818,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,IS,2011,11.568,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,IT,2011,2847.551,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,LT,2011,109.682,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,LU,2011,21.279,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,LV,2011,82.22,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,MT,2011,22.796,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,NL,2011,838.944,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,PL,2011,1706.503,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,PT,2011,390.174,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,RO,2011,809.404,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,SE,2011,477.811,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,SI,2011,72.001,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,SK,2011,232.266,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,TR,2011,1832.576,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,M,UK,2011,2653.085,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,AT,2011,613.996,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,BE,2011,971.914,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,BG,2011,807.884,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,CH,2011,686.863,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,CY,2011,68.092,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,CZ,2011,1131.121,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,DE,2011,5323.992,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,DK,2011,505.799,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,EE,2011,106.294,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,EL,2011,948.492,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,ES,2011,3529.467,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,FI,2011,495.162,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,FR,2011,5494.632,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,HR,2011,523.786,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,HU,2011,928.087,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,IE,2011,374.142,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,IS,2011,21.244,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,IT,2011,5716.854,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,LT,2011,246.405,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,LU,2011,39.544,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,LV,2011,180.361,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,MT,2011,45.398,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,NL,2011,1620.129,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,PL,2011,3670.894,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,PT,2011,733.686,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,RO,2011,1617.403,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,SE,2011,899.961,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,SI,2011,146.229,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,SK,2011,479.479,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,TR,2011,3278.017,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,PB1071,Y55-64,T,UK,2011,5444.996,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,AT,2011,2836.877,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,BE,2011,3450.19,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,BG,2011,2425.09,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,CH,2011,2644.337,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,CY,2011,298.115,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,CZ,2011,3580.39,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,DE,2011,23102.026,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,DK,2011,1795.384,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,EE,2011,468.97,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,EL,2011,3241.576,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,ES,2011,14516.176,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,FI,2011,1700.708,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,FR,2011,20134.116,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,HR,2011,1390.83,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,HU,2011,3398.088,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,IE,2011,1529.549,
dataflow,ESTAT:HLTH_DP060(1.0),A,THS,TOTAL,TOTAL,TOTAL,F,IS,2011,98.737,
