STRUCTURE,STRUCTURE_ID,freq,frequenc,sex,age,isced97,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED0-2,SI,2008,7.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED0-2,SK,2008,4.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED3_4,BE,2008,20.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED3_4,BG,2008,16.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED3_4,CY,2008,5.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED3_4,CZ,2008,23.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED3_4,EL,2008,11.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED3_4,ES,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED3_4,HU,2008,13.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED3_4,LV,2008,10.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED3_4,MT,2008,13.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED3_4,RO,2008,16.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED3_4,SI,2008,21.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED3_4,SK,2008,19.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED5_6,BE,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED5_6,BG,2008,17.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED5_6,CY,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED5_6,CZ,2008,34.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED5_6,EL,2008,11.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED5_6,ES,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED5_6,HU,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED5_6,LV,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED5_6,MT,2008,21.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED5_6,RO,2008,12.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED5_6,SI,2008,16.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,ED5_6,SK,2008,14.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,TOTAL,BE,2008,19.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,TOTAL,BG,2008,16.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,TOTAL,CY,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,TOTAL,CZ,2008,23.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,TOTAL,EL,2008,11.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,TOTAL,ES,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,TOTAL,HU,2008,11.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,TOTAL,LV,2008,9.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,TOTAL,MT,2008,12.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,TOTAL,RO,2008,15.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,TOTAL,SI,2008,17.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y45-54,TOTAL,SK,2008,17.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED0-2,BE,2008,13.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED0-2,BG,2008,9.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED0-2,CY,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED0-2,CZ,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED0-2,EL,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED0-2,ES,2008,2.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED0-2,HU,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED0-2,LV,2008,8.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED0-2,MT,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED0-2,RO,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED0-2,SI,2008,5.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED0-2,SK,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED3_4,BE,2008,14.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED3_4,BG,2008,12.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED3_4,CY,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED3_4,CZ,2008,16.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED3_4,EL,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED3_4,ES,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED3_4,HU,2008,8.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED3_4,LV,2008,7.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED3_4,MT,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED3_4,RO,2008,14.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED3_4,SI,2008,15.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED3_4,SK,2008,15.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED5_6,BE,2008,22.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED5_6,BG,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED5_6,CY,2008,8.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED5_6,CZ,2008,26.6,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED5_6,EL,2008,11.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED5_6,ES,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED5_6,HU,2008,8.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED5_6,LV,2008,4.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED5_6,MT,2008,16.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED5_6,RO,2008,8.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED5_6,SI,2008,17.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,ED5_6,SK,2008,13.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,TOTAL,BE,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,TOTAL,BG,2008,11.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,TOTAL,CY,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,TOTAL,CZ,2008,16.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,TOTAL,EL,2008,7.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,TOTAL,ES,2008,2.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,TOTAL,HU,2008,7.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,TOTAL,LV,2008,7.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,TOTAL,MT,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,TOTAL,RO,2008,12.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,TOTAL,SI,2008,12.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y55-64,TOTAL,SK,2008,13.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED0-2,BE,2008,11.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED0-2,BG,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED0-2,CY,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED0-2,CZ,2008,5.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED0-2,EL,2008,4.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED0-2,ES,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED0-2,HU,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED0-2,LV,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED0-2,MT,2008,5.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED0-2,RO,2008,8.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED0-2,SI,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED0-2,SK,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED3_4,BE,2008,7.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED3_4,BG,2008,5.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED3_4,CY,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED3_4,CZ,2008,11.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED3_4,EL,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED3_4,ES,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED3_4,HU,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED3_4,LV,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED3_4,MT,2008,6.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED3_4,RO,2008,12.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED3_4,SI,2008,14.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED3_4,SK,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED5_6,BE,2008,10.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED5_6,BG,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED5_6,CY,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED5_6,EL,2008,5.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED5_6,ES,2008,3.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED5_6,HU,2008,6.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED5_6,LV,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED5_6,MT,2008,3.7,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED5_6,RO,2008,7.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED5_6,SI,2008,18.4,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,ED5_6,SK,2008,7.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,TOTAL,BE,2008,10.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,TOTAL,BG,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,TOTAL,CY,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,TOTAL,CZ,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,TOTAL,EL,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,TOTAL,ES,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,TOTAL,HU,2008,4.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,TOTAL,LV,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,TOTAL,MT,2008,5.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,TOTAL,RO,2008,9.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,TOTAL,SI,2008,10.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y65-74,TOTAL,SK,2008,8.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED0-2,BE,2008,3.7,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED0-2,BG,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED0-2,CY,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED0-2,CZ,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED0-2,EL,2008,4.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED0-2,ES,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED0-2,HU,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED0-2,LV,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED0-2,MT,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED0-2,RO,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED0-2,SI,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED0-2,SK,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED3_4,BE,2008,10.6,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED3_4,BG,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED3_4,CY,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED3_4,CZ,2008,8.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED3_4,EL,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED3_4,HU,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED3_4,LV,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED3_4,MT,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED3_4,RO,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED3_4,SI,2008,6.5,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED3_4,SK,2008,6.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED5_6,BE,2008,6.7,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED5_6,BG,2008,2.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED5_6,EL,2008,3.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED5_6,ES,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED5_6,HU,2008,3.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,ED5_6,RO,2008,4.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,TOTAL,BE,2008,5.6,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,TOTAL,BG,2008,2.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,TOTAL,CY,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,TOTAL,CZ,2008,6.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,TOTAL,EL,2008,3.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,TOTAL,ES,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,TOTAL,HU,2008,2.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,TOTAL,LV,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,TOTAL,MT,2008,2.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,TOTAL,RO,2008,6.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,TOTAL,SI,2008,3.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y75-84,TOTAL,SK,2008,4.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,ED0-2,BE,2008,2.6,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,ED0-2,BG,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,ED0-2,EL,2008,1.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,ED0-2,ES,2008,0.2,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,ED0-2,HU,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,ED0-2,RO,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,ED0-2,SK,2008,5.3,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,ED3_4,BE,2008,2.9,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,ED3_4,RO,2008,3.4,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,ED5_6,BE,2008,6.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,ED5_6,ES,2008,7.5,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,TOTAL,BE,2008,3.1,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,TOTAL,BG,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,TOTAL,CZ,2008,1.8,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,TOTAL,EL,2008,1.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,TOTAL,ES,2008,0.6,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,TOTAL,HU,2008,1.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,TOTAL,RO,2008,1.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,LT1M,T,Y_GE85,TOTAL,SK,2008,3.3,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED0-2,BE,2008,4.5,u
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED0-2,BG,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED0-2,CY,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED0-2,CZ,2008,3.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED0-2,EL,2008,0.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED0-2,ES,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED0-2,HU,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED0-2,LV,2008,2.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED0-2,MT,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED0-2,RO,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED0-2,SI,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED0-2,SK,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED3_4,BE,2008,5.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED3_4,BG,2008,0.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED3_4,CY,2008,0.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED3_4,CZ,2008,6.7,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED3_4,EL,2008,0.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED3_4,ES,2008,1.5,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED3_4,HU,2008,1.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED3_4,LV,2008,2.9,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED3_4,MT,2008,4.4,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED3_4,RO,2008,0.6,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED3_4,SI,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED3_4,SK,2008,1.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED5_6,BE,2008,6.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED5_6,BG,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED5_6,CY,2008,0.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED5_6,CZ,2008,11.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED5_6,EL,2008,0.8,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED5_6,ES,2008,1.3,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED5_6,HU,2008,2.0,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED5_6,LV,2008,3.1,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED5_6,MT,2008,5.2,
dataflow,ESTAT:HLTH_EHIS_DE6(1.0),A,MTH,F,TOTAL,ED5_6,RO,2008,0.7,
