STRUCTURE,STRUCTURE_ID,freq,unit,facility,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,1997,397.12,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,1998,409.14,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,1999,409.88,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2000,422.53,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2001,436.96,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2002,448.25,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2003,470.63,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2004,473.80,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2005,469.22,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2006,501.62,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2007,512.24,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2008,512.10,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2009,634.08,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2010,572.06,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2011,604.90,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2012,618.58,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2013,601.82,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2014,616.29,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2015,640.29,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2016,639.20,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2017,639.27,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2018,642.06,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2019,649.96,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2020,643.93,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE,2021,635.96,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE01,2005,605.45,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE01,2006,687.01,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE01,2007,701.82,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE01,2008,664.51,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE01,2009,763.90,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE01,2010,633.20,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE01,2011,666.63,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE01,2012,686.66,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE01,2013,650.03,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE01,2014,672.66,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE01,2015,679.75,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE02,2005,419.69,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE02,2006,436.13,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE02,2007,449.66,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE02,2008,466.20,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE02,2009,601.06,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE02,2010,556.59,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE02,2011,582.72,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE02,2012,595.80,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE02,2013,588.69,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE02,2014,603.20,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IE02,2015,630.76,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,1990,408.91,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,1991,419.71,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,1992,431.32,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,1993,487.63,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,1994,508.61,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,1995,530.53,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,1996,515.77,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,1997,507.51,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,1998,521.81,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,1999,551.95,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2000,587.83,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2001,584.63,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2002,622.56,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2003,654.19,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2004,687.16,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2005,689.51,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2006,703.80,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2007,816.52,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2008,806.83,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2009,800.63,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2010,798.32,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2011,772.07,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2012,766.72,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2013,773.09,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2014,789.74,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2015,784.88,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2016,783.60,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2017,767.04,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2018,750.74,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2019,746.89,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS,2020,729.95,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,1993,487.63,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,1994,508.61,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,1995,530.53,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,1996,515.77,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,1997,507.51,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,1998,521.81,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,1999,551.95,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2000,587.83,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2001,584.63,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2002,622.56,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2003,654.19,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2004,687.16,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2005,689.51,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2006,703.80,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2007,816.52,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2008,806.83,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2009,800.63,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2010,798.32,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2011,772.07,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2012,766.72,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2013,773.09,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2014,789.89,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IS00,2015,784.73,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2000,221.05,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2001,235.38,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2002,258.20,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2003,269.72,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2004,277.57,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2005,292.96,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2006,310.65,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2007,322.50,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2008,325.41,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2009,340.43,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2010,359.12,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2011,371.70,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2012,376.45,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2013,388.50,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2014,393.31,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2015,402.42,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2016,403.99,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2017,415.78,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2018,421.68,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2019,430.96,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2020,441.31,e
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,IT,2021,438.85,p
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2000,219.62,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2001,259.77,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2002,281.22,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2003,301.10,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2004,319.50,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2005,397.93,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2006,467.79,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2007,436.57,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2008,461.79,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2009,499.89,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2010,595.42,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2011,638.36,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2012,668.80,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2013,725.31,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2014,758.20,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC1,2015,762.26,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2000,0.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2001,0.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2002,6.65,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2003,27.17,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2004,35.93,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2005,35.65,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2006,64.31,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2007,100.48,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2008,107.49,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2009,102.77,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2010,107.77,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2011,116.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2012,118.68,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2013,124.01,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2014,117.56,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC2,2015,110.32,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2000,129.40,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2001,158.39,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2002,105.79,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2003,138.62,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2004,143.10,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2005,188.36,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2006,189.06,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2007,211.52,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2008,238.33,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2009,260.53,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2010,451.19,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2011,476.54,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2012,512.31,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2013,500.08,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2014,484.63,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC3,2015,503.06,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2000,512.04,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2001,549.28,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2002,559.02,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2003,595.99,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2004,602.41,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2005,623.36,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2006,633.70,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2007,649.45,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2008,651.65,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2009,667.32,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2010,678.81,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2011,675.64,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2012,696.91,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2013,692.45,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2014,688.30,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITC4,2015,692.69,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2000,31.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2001,17.43,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2002,41.80,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2003,119.26,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2004,115.81,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2005,142.83,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2006,191.66,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2007,204.57,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2008,197.99,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2009,201.15,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2010,198.26,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2011,190.75,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2012,188.70,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2013,191.73,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2014,191.18,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF1,2015,192.85,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2000,0.00,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2001,22.43,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2002,30.86,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2003,25.52,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2004,25.48,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2005,20.84,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2006,18.72,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2007,18.72,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2008,18.70,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2009,18.72,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2010,28.12,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2011,55.72,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2012,65.13,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2013,63.37,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2014,63.69,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF2,2015,62.04,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2000,16.91,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2001,28.54,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2002,18.59,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2003,31.40,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2004,27.34,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2005,25.27,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2006,34.04,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2007,34.91,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2008,37.95,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2009,36.64,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2010,39.27,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2011,42.23,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2012,44.63,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2013,44.07,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2014,43.49,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF3,2015,49.84,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF4,2000,61.55,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF4,2001,62.11,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF4,2002,66.66,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF4,2003,58.43,b
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF4,2004,65.75,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF4,2005,67.52,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF4,2006,66.28,
dataflow,ESTAT:HLTH_RS_BDSNS(1.0),A,P_HTHAB,NRCBED,ITF4,2007,63.78,
