STRUCTURE,STRUCTURE_ID,freq,unit,severity,age,sex,nace_r1,deviatn,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,DEV_1,EU_V,2005,245,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,DEV_2,EU_V,2005,90,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,DEV_3,EU_V,2005,634,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,DEV_4,EU_V,2005,1678,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,DEV_5,EU_V,2005,854,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,DEV_6,EU_V,2005,276,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,DEV_7,EU_V,2005,92,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,DEV_8,EU_V,2005,198,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,DEV_9,EU_V,2005,153,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,TOTAL,TOTAL,EU_V,2005,4220,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,UNK,DEV_3,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,UNK,DEV_4,EU_V,2005,9,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,UNK,DEV_5,EU_V,2005,15,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,UNK,DEV_6,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,TOTAL,T,UNK,TOTAL,EU_V,2005,34,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,UNK,T,TOTAL,DEV_4,EU_V,2005,12,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,UNK,T,TOTAL,DEV_5,EU_V,2005,10,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,UNK,T,TOTAL,TOTAL,EU_V,2005,24,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y15-17,T,TOTAL,DEV_4,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y15-17,T,TOTAL,DEV_5,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y15-17,T,TOTAL,TOTAL,EU_V,2005,19,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,DEV_1,EU_V,2005,27,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,DEV_2,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,DEV_3,EU_V,2005,49,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,DEV_4,EU_V,2005,135,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,DEV_5,EU_V,2005,59,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,DEV_6,EU_V,2005,22,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,DEV_8,EU_V,2005,17,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,DEV_9,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y18-24,T,TOTAL,TOTAL,EU_V,2005,320,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,DEV_1,EU_V,2005,54,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,DEV_2,EU_V,2005,18,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,DEV_3,EU_V,2005,119,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,DEV_4,EU_V,2005,390,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,DEV_5,EU_V,2005,130,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,DEV_6,EU_V,2005,60,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,DEV_7,EU_V,2005,14,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,DEV_8,EU_V,2005,24,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,DEV_9,EU_V,2005,31,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y25-34,T,TOTAL,TOTAL,EU_V,2005,840,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,DEV_1,EU_V,2005,62,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,DEV_2,EU_V,2005,31,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,DEV_3,EU_V,2005,151,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,DEV_4,EU_V,2005,417,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,DEV_5,EU_V,2005,189,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,DEV_6,EU_V,2005,71,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,DEV_7,EU_V,2005,29,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,DEV_8,EU_V,2005,49,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,DEV_9,EU_V,2005,44,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y35-44,T,TOTAL,TOTAL,EU_V,2005,1043,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,DEV_1,EU_V,2005,73,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,DEV_2,EU_V,2005,26,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,DEV_3,EU_V,2005,193,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,DEV_4,EU_V,2005,414,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,DEV_5,EU_V,2005,245,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,DEV_6,EU_V,2005,76,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,DEV_7,EU_V,2005,28,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,DEV_8,EU_V,2005,69,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,DEV_9,EU_V,2005,52,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y45-54,T,TOTAL,TOTAL,EU_V,2005,1176,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,DEV_1,EU_V,2005,26,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,DEV_2,EU_V,2005,8,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,DEV_3,EU_V,2005,103,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,DEV_4,EU_V,2005,249,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,DEV_5,EU_V,2005,164,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,DEV_6,EU_V,2005,39,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,DEV_7,EU_V,2005,14,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,DEV_8,EU_V,2005,32,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,DEV_9,EU_V,2005,20,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y55-64,T,TOTAL,TOTAL,EU_V,2005,655,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,DEV_3,EU_V,2005,14,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,DEV_4,EU_V,2005,55,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,DEV_5,EU_V,2005,53,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,DEV_6,EU_V,2005,6,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,DEV_7,EU_V,2005,4,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,DEV_8,EU_V,2005,7,
dataflow,ESTAT:HSW_AW_DE1(1.0),A,NR,FAT,Y_GE65,T,TOTAL,TOTAL,EU_V,2005,143,
