STRUCTURE,STRUCTURE_ID,freq,unit,severity,sizeclas,nace_r1,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,I,EU15_NO,2007,72681,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,J_K,EU15_NO,1996,31474,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,J_K,EU15_NO,1997,38184,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,J_K,EU15_NO,1998,42464,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,J_K,EU15_NO,1999,55380,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,J_K,EU15_NO,2000,62161,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,J_K,EU15_NO,2001,54221,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,J_K,EU15_NO,2002,53735,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,J_K,EU15_NO,2003,43022,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,J_K,EU15_NO,2004,40682,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,J_K,EU15_NO,2005,85492,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,J_K,EU15_NO,2006,96166,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,J_K,EU15_NO,2007,103575,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,TOTAL,EU15_NO,1996,351805,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,TOTAL,EU15_NO,1997,378064,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,TOTAL,EU15_NO,1998,401180,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,TOTAL,EU15_NO,1999,425474,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,TOTAL,EU15_NO,2000,445584,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,TOTAL,EU15_NO,2001,419605,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,TOTAL,EU15_NO,2002,416429,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,TOTAL,EU15_NO,2003,402573,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,TOTAL,EU15_NO,2004,415899,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,TOTAL,EU15_NO,2005,655744,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,TOTAL,EU15_NO,2006,660505,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE250,TOTAL,EU15_NO,2007,664068,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A,EU15_NO,1996,1680,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A,EU15_NO,1997,2098,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A,EU15_NO,1998,2388,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A,EU15_NO,1999,2231,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A,EU15_NO,2000,2385,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A,EU15_NO,2001,2021,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A,EU15_NO,2002,2133,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A,EU15_NO,2003,2531,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A,EU15_NO,2004,2490,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A,EU15_NO,2005,3293,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A,EU15_NO,2006,3606,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A,EU15_NO,2007,3232,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A_D-K,EU15_NO,1996,155305,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A_D-K,EU15_NO,1997,164858,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A_D-K,EU15_NO,1998,174354,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A_D-K,EU15_NO,1999,189074,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A_D-K,EU15_NO,2000,203643,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A_D-K,EU15_NO,2001,184957,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A_D-K,EU15_NO,2002,185865,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A_D-K,EU15_NO,2003,173291,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A_D-K,EU15_NO,2004,182601,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A_D-K,EU15_NO,2005,304599,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A_D-K,EU15_NO,2006,310238,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,A_D-K,EU15_NO,2007,313985,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,D,EU15_NO,1996,73952,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,D,EU15_NO,1997,77306,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,D,EU15_NO,1998,80089,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,D,EU15_NO,1999,76197,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,D,EU15_NO,2000,77494,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,D,EU15_NO,2001,75209,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,D,EU15_NO,2002,67125,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,D,EU15_NO,2003,61419,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,D,EU15_NO,2004,63281,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,D,EU15_NO,2005,114340,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,D,EU15_NO,2006,113755,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,D,EU15_NO,2007,111064,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,E,EU15_NO,1996,5972,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,E,EU15_NO,1997,5680,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,E,EU15_NO,1998,5773,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,E,EU15_NO,1999,4791,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,E,EU15_NO,2000,4451,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,E,EU15_NO,2001,3971,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,E,EU15_NO,2002,3901,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,E,EU15_NO,2003,3479,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,E,EU15_NO,2004,3437,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,E,EU15_NO,2005,5135,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,E,EU15_NO,2006,2985,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,E,EU15_NO,2007,2894,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,F,EU15_NO,1996,8049,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,F,EU15_NO,1997,7620,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,F,EU15_NO,1998,7343,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,F,EU15_NO,1999,7995,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,F,EU15_NO,2000,7711,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,F,EU15_NO,2001,6734,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,F,EU15_NO,2002,6724,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,F,EU15_NO,2003,5673,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,F,EU15_NO,2004,5885,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,F,EU15_NO,2005,11928,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,F,EU15_NO,2006,10125,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,F,EU15_NO,2007,10387,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,G,EU15_NO,1996,19995,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,G,EU15_NO,1997,20179,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,G,EU15_NO,1998,22450,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,G,EU15_NO,1999,25542,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,G,EU15_NO,2000,27706,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,G,EU15_NO,2001,25179,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,G,EU15_NO,2002,30758,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,G,EU15_NO,2003,29468,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,G,EU15_NO,2004,32446,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,G,EU15_NO,2005,52907,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,G,EU15_NO,2006,51740,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,G,EU15_NO,2007,53790,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,H,EU15_NO,1996,6008,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,H,EU15_NO,1997,6407,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,H,EU15_NO,1998,7614,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,H,EU15_NO,1999,8692,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,H,EU15_NO,2000,9592,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,H,EU15_NO,2001,8369,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,H,EU15_NO,2002,9082,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,H,EU15_NO,2003,9760,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,H,EU15_NO,2004,9589,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,H,EU15_NO,2005,9223,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,H,EU15_NO,2006,10407,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,H,EU15_NO,2007,9505,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,I,EU15_NO,1996,21309,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,I,EU15_NO,1997,21860,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,I,EU15_NO,1998,22723,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,I,EU15_NO,1999,32624,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,I,EU15_NO,2000,37584,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,I,EU15_NO,2001,34803,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,I,EU15_NO,2002,38177,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,I,EU15_NO,2003,39698,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,I,EU15_NO,2004,45030,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,I,EU15_NO,2005,55904,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,I,EU15_NO,2006,57206,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,I,EU15_NO,2007,55590,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,J_K,EU15_NO,1996,18120,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,J_K,EU15_NO,1997,23708,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,J_K,EU15_NO,1998,25974,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,J_K,EU15_NO,1999,31002,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,J_K,EU15_NO,2000,36720,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,J_K,EU15_NO,2001,28668,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,J_K,EU15_NO,2002,27965,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,J_K,EU15_NO,2003,21263,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,J_K,EU15_NO,2004,20442,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,J_K,EU15_NO,2005,51870,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,J_K,EU15_NO,2006,60416,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,J_K,EU15_NO,2007,67523,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,TOTAL,EU15_NO,1996,218476,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,TOTAL,EU15_NO,1997,232201,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,TOTAL,EU15_NO,1998,244514,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,TOTAL,EU15_NO,1999,260540,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,TOTAL,EU15_NO,2000,275073,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,TOTAL,EU15_NO,2001,259336,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,TOTAL,EU15_NO,2002,256101,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,TOTAL,EU15_NO,2003,245481,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,TOTAL,EU15_NO,2004,258996,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,TOTAL,EU15_NO,2005,437382,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,TOTAL,EU15_NO,2006,440516,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,GE500,TOTAL,EU15_NO,2007,442882,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A,EU15_NO,1996,362241,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A,EU15_NO,1997,352013,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A,EU15_NO,1998,346934,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A,EU15_NO,1999,362931,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A,EU15_NO,2000,342588,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A,EU15_NO,2001,319215,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A,EU15_NO,2002,284998,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A,EU15_NO,2003,271568,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A,EU15_NO,2004,260458,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A,EU15_NO,2005,233072,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A,EU15_NO,2006,200809,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A,EU15_NO,2007,179078,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A_D-K,EU15_NO,1996,4010391,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A_D-K,EU15_NO,1997,3938564,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A_D-K,EU15_NO,1998,4002123,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A_D-K,EU15_NO,1999,4108755,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A_D-K,EU15_NO,2000,4131112,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A_D-K,EU15_NO,2001,4022507,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A_D-K,EU15_NO,2002,3729775,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A_D-K,EU15_NO,2003,3522747,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A_D-K,EU15_NO,2004,3345092,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A_D-K,EU15_NO,2005,3315074,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A_D-K,EU15_NO,2006,3244222,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,A_D-K,EU15_NO,2007,3082443,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,D,EU15_NO,1996,1380485,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,D,EU15_NO,1997,1361948,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,D,EU15_NO,1998,1381397,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,D,EU15_NO,1999,1365190,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,D,EU15_NO,2000,1351293,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,D,EU15_NO,2001,1311366,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,D,EU15_NO,2002,1170136,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,D,EU15_NO,2003,1086018,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,D,EU15_NO,2004,1020907,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,D,EU15_NO,2005,986033,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,D,EU15_NO,2006,961533,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,D,EU15_NO,2007,893919,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,E,EU15_NO,1996,21319,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,E,EU15_NO,1997,21529,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,E,EU15_NO,1998,20825,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,E,EU15_NO,1999,17812,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,E,EU15_NO,2000,18505,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,E,EU15_NO,2001,16558,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,E,EU15_NO,2002,21596,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,E,EU15_NO,2003,21756,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,E,EU15_NO,2004,20902,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,E,EU15_NO,2005,21338,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,E,EU15_NO,2006,18501,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,E,EU15_NO,2007,17168,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,F,EU15_NO,1996,838895,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,F,EU15_NO,1997,833024,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,F,EU15_NO,1998,840198,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,F,EU15_NO,1999,854295,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,F,EU15_NO,2000,855708,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,F,EU15_NO,2001,834266,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,F,EU15_NO,2002,795229,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,F,EU15_NO,2003,761353,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,F,EU15_NO,2004,728945,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,F,EU15_NO,2005,735377,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,F,EU15_NO,2006,726078,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,F,EU15_NO,2007,680887,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,G,EU15_NO,1996,494554,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,G,EU15_NO,1997,488016,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,G,EU15_NO,1998,504301,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,G,EU15_NO,1999,530309,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,G,EU15_NO,2000,547658,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,G,EU15_NO,2001,537176,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,G,EU15_NO,2002,548073,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,G,EU15_NO,2003,520314,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,G,EU15_NO,2004,495037,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,G,EU15_NO,2005,503122,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,G,EU15_NO,2006,487309,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,G,EU15_NO,2007,470551,p
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,H,EU15_NO,1996,177782,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,H,EU15_NO,1997,182052,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,H,EU15_NO,1998,189210,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,H,EU15_NO,1999,202638,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,H,EU15_NO,2000,215111,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,H,EU15_NO,2001,207984,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,H,EU15_NO,2002,201984,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,H,EU15_NO,2003,198518,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,H,EU15_NO,2004,193351,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,H,EU15_NO,2005,198097,
dataflow,ESTAT:HSW_AW_NNASZ(1.0),A,NR,D_GE4,TOTAL,H,EU15_NO,2006,195250,
