STRUCTURE,STRUCTURE_ID,freq,unit,severity,injury,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ040,EU15_NO,1999,4533,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ040,EU15_NO,2000,4895,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ040,EU15_NO,2001,4561,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ040,EU15_NO,2002,5508,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ040,EU15_NO,2003,4138,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ040,EU15_NO,2004,4192,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ040,EU15_NO,2005,4065,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ040,EU15_NO,2006,3686,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ040,EU15_NO,2007,3634,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ050,EU15_NO,1997,7783,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ050,EU15_NO,1998,8462,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ050,EU15_NO,1999,8768,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ050,EU15_NO,2000,7457,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ050,EU15_NO,2001,7507,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ050,EU15_NO,2002,7573,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ050,EU15_NO,2003,4703,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ050,EU15_NO,2004,5124,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ050,EU15_NO,2005,5328,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ050,EU15_NO,2006,5197,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ050,EU15_NO,2007,4014,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ051,EU15_NO,1997,1219,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ051,EU15_NO,1998,1384,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ051,EU15_NO,1999,1488,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ051,EU15_NO,2000,1571,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ051,EU15_NO,2001,1629,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ051,EU15_NO,2002,7,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ051,EU15_NO,2003,361,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ051,EU15_NO,2004,399,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ051,EU15_NO,2005,425,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ051,EU15_NO,2006,452,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ051,EU15_NO,2007,484,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ052,EU15_NO,1997,62,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ052,EU15_NO,1998,82,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ052,EU15_NO,1999,69,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ052,EU15_NO,2000,93,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ052,EU15_NO,2001,44,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ052,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ052,EU15_NO,2003,2074,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ052,EU15_NO,2004,3150,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ052,EU15_NO,2005,3450,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ052,EU15_NO,2006,4025,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ052,EU15_NO,2007,4327,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ059,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ059,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ059,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ059,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ059,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ059,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ059,EU15_NO,2003,554,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ059,EU15_NO,2004,651,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ059,EU15_NO,2005,709,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ059,EU15_NO,2006,656,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ059,EU15_NO,2007,939,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ060,EU15_NO,1997,6733,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ060,EU15_NO,1998,7355,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ060,EU15_NO,1999,7736,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ060,EU15_NO,2000,5270,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ060,EU15_NO,2001,5644,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ060,EU15_NO,2002,5176,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ060,EU15_NO,2003,1506,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ060,EU15_NO,2004,1571,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ060,EU15_NO,2005,761,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ060,EU15_NO,2006,626,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ060,EU15_NO,2007,452,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ061,EU15_NO,1997,166,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ061,EU15_NO,1998,160,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ061,EU15_NO,1999,147,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ061,EU15_NO,2000,1553,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ061,EU15_NO,2001,1625,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ061,EU15_NO,2002,1519,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ061,EU15_NO,2003,1979,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ061,EU15_NO,2004,1816,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ061,EU15_NO,2005,1991,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ061,EU15_NO,2006,1939,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ061,EU15_NO,2007,1760,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ062,EU15_NO,1997,41,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ062,EU15_NO,1998,44,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ062,EU15_NO,1999,48,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ062,EU15_NO,2000,307,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ062,EU15_NO,2001,298,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ062,EU15_NO,2002,276,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ062,EU15_NO,2003,477,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ062,EU15_NO,2004,452,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ062,EU15_NO,2005,484,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ062,EU15_NO,2006,582,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ062,EU15_NO,2007,553,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ063,EU15_NO,1997,4,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ063,EU15_NO,1998,3,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ063,EU15_NO,1999,3,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ063,EU15_NO,2000,10,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ063,EU15_NO,2001,13,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ063,EU15_NO,2002,11,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ063,EU15_NO,2003,19,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ063,EU15_NO,2004,33,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ063,EU15_NO,2005,10,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ063,EU15_NO,2006,18,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ063,EU15_NO,2007,11,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ069,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ069,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ069,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ069,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ069,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ069,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ069,EU15_NO,2003,125,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ069,EU15_NO,2004,148,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ069,EU15_NO,2005,141,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ069,EU15_NO,2006,120,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ069,EU15_NO,2007,171,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ070,EU15_NO,1997,532,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ070,EU15_NO,1998,453,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ070,EU15_NO,1999,448,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ070,EU15_NO,2000,470,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ070,EU15_NO,2001,869,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ070,EU15_NO,2002,1954,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ070,EU15_NO,2003,2693,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ070,EU15_NO,2004,2131,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ070,EU15_NO,2005,1783,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ070,EU15_NO,2006,1754,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ070,EU15_NO,2007,1761,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ071,EU15_NO,1997,279,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ071,EU15_NO,1998,290,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ071,EU15_NO,1999,318,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ071,EU15_NO,2000,264,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ071,EU15_NO,2001,314,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ071,EU15_NO,2002,400,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ071,EU15_NO,2003,47,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ071,EU15_NO,2004,25,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ071,EU15_NO,2005,41,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ071,EU15_NO,2006,22,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ071,EU15_NO,2007,22,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ072,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ072,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ072,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ072,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ072,EU15_NO,2001,19,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ072,EU15_NO,2002,3,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ072,EU15_NO,2003,50,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ072,EU15_NO,2004,63,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ072,EU15_NO,2005,52,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ072,EU15_NO,2006,74,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ072,EU15_NO,2007,51,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ079,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ079,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ079,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ079,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ079,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ079,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ079,EU15_NO,2003,36,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ079,EU15_NO,2004,60,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ079,EU15_NO,2005,31,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ079,EU15_NO,2006,49,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ079,EU15_NO,2007,50,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ080,EU15_NO,1997,98,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ080,EU15_NO,1998,102,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ080,EU15_NO,1999,140,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ080,EU15_NO,2000,85,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ080,EU15_NO,2001,112,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ080,EU15_NO,2002,123,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ080,EU15_NO,2003,26,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ080,EU15_NO,2004,29,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ080,EU15_NO,2005,27,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ080,EU15_NO,2006,43,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ080,EU15_NO,2007,90,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ081,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ081,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ081,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ081,EU15_NO,2000,2,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ081,EU15_NO,2001,4,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ081,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ081,EU15_NO,2003,24,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ081,EU15_NO,2004,13,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ081,EU15_NO,2005,15,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ081,EU15_NO,2006,9,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ081,EU15_NO,2007,14,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ082,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ082,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ082,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ082,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ082,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ082,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ082,EU15_NO,2003,7,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ082,EU15_NO,2004,,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ089,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ089,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ089,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ089,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ089,EU15_NO,2001,4,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ089,EU15_NO,2002,2,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ089,EU15_NO,2003,17,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ089,EU15_NO,2004,12,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ089,EU15_NO,2005,9,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ089,EU15_NO,2006,17,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ089,EU15_NO,2007,10,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ090,EU15_NO,1997,118,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ090,EU15_NO,1998,126,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ090,EU15_NO,1999,152,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ090,EU15_NO,2000,149,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ090,EU15_NO,2001,162,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ090,EU15_NO,2002,134,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ090,EU15_NO,2003,12,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ090,EU15_NO,2004,11,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ090,EU15_NO,2005,15,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ090,EU15_NO,2006,43,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ090,EU15_NO,2007,29,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ091,EU15_NO,1997,7,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ091,EU15_NO,1998,8,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ091,EU15_NO,1999,9,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ091,EU15_NO,2000,35,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ091,EU15_NO,2001,23,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ091,EU15_NO,2002,22,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ091,EU15_NO,2003,24,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ091,EU15_NO,2004,39,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ091,EU15_NO,2005,41,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ091,EU15_NO,2006,48,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ091,EU15_NO,2007,56,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ092,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ092,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ092,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ092,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ092,EU15_NO,2001,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ092,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ092,EU15_NO,2003,14,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ092,EU15_NO,2004,12,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ092,EU15_NO,2005,21,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ092,EU15_NO,2006,12,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ092,EU15_NO,2007,23,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ099,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ099,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ099,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ099,EU15_NO,2000,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ099,EU15_NO,2001,614,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ099,EU15_NO,2002,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ099,EU15_NO,2003,66,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ099,EU15_NO,2004,54,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ099,EU15_NO,2005,38,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ099,EU15_NO,2006,49,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ099,EU15_NO,2007,48,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ100,EU15_NO,1997,6,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ100,EU15_NO,1998,5,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ100,EU15_NO,1999,9,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ100,EU15_NO,2000,8,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ100,EU15_NO,2001,10,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ100,EU15_NO,2002,6,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ100,EU15_NO,2003,12,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ100,EU15_NO,2004,10,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ100,EU15_NO,2005,8,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ100,EU15_NO,2006,6,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ100,EU15_NO,2007,6,p
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ101,EU15_NO,1997,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ101,EU15_NO,1998,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ101,EU15_NO,1999,0,
dataflow,ESTAT:HSW_AW_NINSV(1.0),A,NR,M1-3,INJ101,EU15_NO,2000,0,
